id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1603124,Center UW Fast Internet Comfy 208,3074414,Melissa,University District,University District,47.66108,-122.31434,Entire home/apt,108,1,23,9/18/2022,0.21,119,365,8,STR-OPLI-19-002641
260613,Charming Hideaway in North Ballard,1387754,Dot & Lucy,Ballard,Whittier Heights,47.687,-122.36697,Entire home/apt,137,3,106,10/31/2022,0.81,1,348,8,STR-OPLI-19-003396
1628210,"2 Bed, Full Bath with private patio",8654046,Ronda,Other neighborhoods,Phinney Ridge,47.68073,-122.34874,Entire home/apt,171,4,21,3/31/2021,0.23,1,84,0,STR-OPLI-19-000640
1629525,Forest Street Guest House,8660724,Deb,Beacon Hill,North Beacon Hill,47.57741,-122.30158,Private room,48,30,7,9/13/2022,0.12,3,171,4,
2723368,"Quiet and Green, Phinney Getaway",880937,Connie,Other neighborhoods,Phinney Ridge,47.67287,-122.35937,Private room,45,30,206,12/30/2021,1.95,2,173,1,STR-OPLI-19-840187
2727808,Fremont Cozy Cottage,13959773,Rose Michelle,Other neighborhoods,Fremont,47.65856,-122.35146,Entire home/apt,105,14,214,4/3/2020,2.03,1,281,0,STR-OPLI-19-002117
261912,Green Lake Guest Suite - Main Floor,558743,Natalie,Other neighborhoods,Green Lake,47.68323,-122.34181,Entire home/apt,246,3,35,11/4/2022,0.27,2,145,4,STR-OPLI-19-000659
2731253,The Pad,601600,Hal,Other neighborhoods,Fremont,47.65361,-122.34931,Entire home/apt,169,3,306,12/2/2022,2.9,2,359,38,STR-OPLI-19-000772
1647216,"Center UW New, Fancy & Cute, 04",3074414,Melissa,University District,University District,47.66281,-122.31305,Entire home/apt,89,30,23,3/24/2021,0.22,119,365,0,STR-OPLI-20-000157
278830,Shining Starlight house in Seattle,1452570,Emily,Queen Anne,West Queen Anne,47.6341,-122.37296,Entire home/apt,323,2,87,8/29/2022,0.68,4,229,8,STR-OPLI-19-002230
1684236,Seattle Downtown Attractions & Convention Center,8905591,David,Downtown,First Hill,47.61215,-122.32971,Entire home/apt,120,4,197,11/19/2022,1.76,1,63,12,STR-OPLI-21-000010
284087,The Nest in the Heart of the City,721070,Suzanne,Downtown,First Hill,47.6121,-122.33,Entire home/apt,125,3,298,11/4/2022,2.26,1,242,43,STR-OPLI-19-002053
303277,Hip Condo Private Deck East Lake Union - Long Term,1204187,Kara,Cascade,Eastlake,47.64424,-122.32397,Entire home/apt,150,30,12,2/12/2021,0.09,1,233,0,
2760312,Roost in a Restful Apartment with Home Gym in Artsy Fremont,14107195,Jean-Sébastien,Other neighborhoods,Fremont,47.65412,-122.35262,Entire home/apt,349,3,434,10/27/2022,4.14,3,50,36,STR-OPLI-19-001250
2809796,Garden Cottage near beach/downtown,14372052,Kathleen,Delridge,North Delridge,47.56628,-122.36652,Entire home/apt,90,2,331,11/16/2022,3.16,1,353,46,STR-OPLI-19-002024
2830174,"Fun, Cozy Seattle Launchpad",3381463,Katrina,Central Area,Atlantic,47.59485,-122.3095,Private room,71,30,29,5/29/2016,0.28,1,83,0,
2847177,Fast internet short walk to UW (209),3074414,Melissa,University District,University District,47.66315,-122.31348,Entire home/apt,90,30,24,9/13/2022,0.23,119,90,3,STR-OPLI-20-000157
1686930,Walk to Space Needle Vintage View House with King Bed,8916363,Paige,Queen Anne,West Queen Anne,47.63059,-122.36509,Entire home/apt,198,1,547,12/16/2022,4.88,3,56,97,STR-OPLI-19-001889
1696015,Waterfront on Northshore of Seattle's Elliott Bay,8956137,William,Magnolia,Briarcliff,47.63232,-122.39463,Entire home/apt,375,30,43,10/1/2022,0.4,3,0,1,STR-OPLI-19-001140
1696194,WATERFRONT BEACH BUNGALOW,8956137,William,Magnolia,Briarcliff,47.63236,-122.39476,Entire home/apt,165,30,54,9/2/2019,0.51,3,0,0,
1696389,Luxury Queen Anne 3bd 2ba with Sunset Views,8956137,William,Queen Anne,West Queen Anne,47.6304,-122.37041,Entire home/apt,300,30,5,11/11/2022,0.1,3,237,2,
338091,"spacious, great location w view",1717589,Judy,Capitol Hill,Broadway,47.61965,-122.32374,Entire home/apt,286,30,120,10/22/2019,0.92,1,84,0,STR-OPLI-21-000724
1716901,Charming one bed apt - Capitol Hill,3650951,Candace,Capitol Hill,Broadway,47.61884,-122.32476,Entire home/apt,122,3,121,10/26/2022,1.32,1,0,8,STR-OPLI-19-001892
1732441,Green on Green - Top Level of House,1214247,Marcell,Delridge,North Delridge,47.56204,-122.36149,Entire home/apt,90,2,168,12/8/2022,1.53,1,150,7,STR-OPLI-19-002273
340738,Victorian home on Capitol Hill,1729224,Marlow,Capitol Hill,Stevens,47.62376,-122.30494,Entire home/apt,195,100,0,,,5,6,0,
353110,West Seattle Vacation Cottage Near Alki Beach ⛱️,1788284,Eric,West Seattle,North Admiral,47.58037,-122.39163,Entire home/apt,65,30,87,11/29/2022,0.67,1,77,8,
1737244,Your Warm  Retreat,9148911,Constance,Other neighborhoods,Bryant,47.67148,-122.28099,Private room,71,30,40,8/10/2022,0.42,1,365,1,STR-OPLI-19-002384
3022308,"Walk to UW, U Village,  Serene A",3074414,Melissa,University District,University District,47.6647,-122.30345,Entire home/apt,101,30,8,9/3/2022,0.08,119,89,2,
3022564,Contemporary Studio in Columbia City,12086787,Marcus,Rainier Valley,Columbia City,47.55995,-122.28322,Entire home/apt,95,1,703,12/4/2022,6.76,2,262,94,STR-OPLI-19-003235
3053269,"Ballard Bunkhouse, no cleaning fees with parking.",2231298,Chris,Ballard,Adams,47.67322,-122.3824,Entire home/apt,595,1,105,11/27/2022,1.25,3,348,20,STR-OPLI-20-000769
2874608,[Ideal for Longer Stay] Condo in Belltown,13786062,Lucy,Queen Anne,Lower Queen Anne,47.61891,-122.35642,Entire home/apt,49,45,4,10/31/2022,0.04,4,52,3,
2882641,Quiet yet urban Capitol Hill house,13240442,Adam,Capitol Hill,Stevens,47.62494,-122.30343,Entire home/apt,175,4,90,10/7/2022,0.86,2,309,8,STR-OPLI-19-000293
2923529,Fremont Sunrise View with Free Parking,14926558,Sarah & Katie,Queen Anne,North Queen Anne,47.64714,-122.35336,Entire home/apt,204,2,365,10/16/2022,3.49,1,355,38,STR-OPLI-19-001477
2931922,"2 Baths W/D,View walk UW (302)",3074414,Melissa,University District,University District,47.66308,-122.30442,Entire home/apt,147,1,37,11/27/2022,0.36,119,74,12,STR-OPLI-19-002641
2935486,2-bdrm Waterfront Downtown Seattle,14015217,Elsie,Downtown,Belltown,47.615265,-122.349747,Entire home/apt,284,1,482,11/28/2022,4.61,1,297,79,STR-OPLI-19-000863
2948548,Center UW Fast Internet Comfy 109,3074414,Melissa,University District,University District,47.66094,-122.31542,Entire home/apt,110,30,44,12/3/2022,0.42,119,180,5,STR-OPLI-20-002641
3061918,Cape Cod Cottage - Quiet & Convenient,15566972,Scott,West Seattle,North Admiral,47.57142,-122.38029,Private room,75,30,41,9/2/2019,0.39,1,267,0,
3121829,Fam friendly townhouse with Peloton! Near it all.,4152568,Barrie,Ballard,Adams,47.67204,-122.38053,Entire home/apt,104,7,36,6/29/2022,0.35,1,13,1,STR-OPLI-19-000550
3124961,An Architect's Gem in West Seattle,5014920,Jeff,West Seattle,North Admiral,47.57604,-122.38163,Entire home/apt,239,30,1,5/31/2014,0.01,1,0,0,
3158243,"Washer Dryer, U Village, Ravenna  (304)",3074414,Melissa,University District,University District,47.66351,-122.30233,Entire home/apt,140,2,65,10/12/2022,0.63,119,98,13,STR-OPLI-19-002641
3173186,Downtown Seattle Market View Condo,9187497,Ellen,Downtown,Central Business District,47.60887,-122.33852,Entire home/apt,150,6,54,8/26/2017,0.52,1,4,0,STR-OPLI-21-001238
2950213,Entire artist's  apt in hip hood,15060417,Ginny,Ballard,Adams,47.66482,-122.38316,Entire home/apt,224,3,136,11/12/2022,1.31,1,253,11,STR-OPLI-20-000043
2970666,"Spacious, MODERN,  LOCATION",1121532,Melissa,Capitol Hill,Broadway,47.62192,-122.32569,Entire home/apt,81,30,191,9/18/2022,1.83,10,339,2,STR-OPLI-19-001708
2976798,Cozy City Bedroom and Den,2066223,Patricia,Other neighborhoods,Wallingford,47.65491,-122.32722,Private room,65,2,260,12/16/2022,2.69,1,62,42,STR-OPLI-20-000938
3263071,New carpet Walk to UW. Quiet Top 50,3074414,Melissa,University District,University District,47.65928,-122.317,Entire home/apt,106,30,41,12/21/2021,0.4,119,365,0,
3269390,Detached Private Guest Cottage in Sought-After Neighborhood,12171359,Diane,Queen Anne,West Queen Anne,47.63268,-122.3671,Entire home/apt,116,3,440,12/8/2022,4.25,3,330,63,STR-OPLI-19-003085
3273014,Center UW Clean & bright 202,3074414,Melissa,University District,University District,47.66155,-122.315,Entire home/apt,95,30,21,6/18/2022,0.2,119,11,2,STR-OPLI-19-002570
2989758,Sunny Craftsman home in Fremont,1730412,Desdemona,Other neighborhoods,Fremont,47.66143,-122.35278,Entire home/apt,109,2,299,12/4/2022,2.87,1,52,28,STR-OPLI-19-001029
2995996,The Blue House on Thomas Corner in Madison Valley,2781551,Ron,Central Area,Mann,47.62126,-122.29708,Entire home/apt,348,30,63,2/26/2022,0.61,4,357,1,STR-OPLI-19-001833
356248,Seattle 2 BR w Lovely Water Views | BlueStarBnB,306615,Tara,Capitol Hill,Portage Bay,47.65047,-122.32022,Entire home/apt,199,30,28,11/20/2022,0.37,3,87,2,
4340838,Great Greenlake studio apartment,11600938,Brian And Kylie,Other neighborhoods,Wallingford,47.66831,-122.32594,Entire home/apt,119,2,343,12/7/2022,3.53,1,283,51,STR-OPLI-19-002474
4364624,Private Guest House with Outdoor Patio,22737225,David,Central Area,Minor,47.60847,-122.30688,Entire home/apt,124,2,422,12/16/2022,5.25,1,337,69,STR-OPLI-19-001540
3273240,Romantic Historic Pioneer Sq. NYC loft with A/C,13697241,Bonnie,Downtown,Pioneer Square,47.6002,-122.3338,Entire home/apt,198,2,303,12/1/2022,2.93,1,250,60,STR-OPLI-19-001453
3303376,Classy exposed brick loft w fridge/mem foam bed,30559,Angielena,Other neighborhoods,Georgetown,47.55043,-122.31837,Private room,57,2,163,11/13/2022,1.58,9,361,45,STR-OPLI-19-003039
356608,St. John's Apt. 309 *Walkscore 99*,1787819,Saint,Downtown,First Hill,47.61401,-122.32235,Entire home/apt,190,2,187,11/22/2022,1.46,3,168,29,STR-OPLI-19-001273
3303857,"Cool, Fast WIFI walk to UW (14)",3074414,Melissa,University District,University District,47.65707,-122.3166,Entire home/apt,97,30,31,9/8/2022,0.3,119,56,1,
4387557,Lovely condo overlooking the Fremont Bridge,22778664,Michael,Queen Anne,North Queen Anne,47.64511,-122.3518,Entire home/apt,106,1,7,12/16/2022,4.47,1,66,7,STR-OPLI-22-001621
4400811,Cozy Old House Near City Center,4199445,Liam,Rainier Valley,Mount Baker,47.57129,-122.29086,Entire home/apt,169,3,114,10/31/2022,1.17,1,0,9,STR-OPLI-19-001423
4405139,"2 Bedroom, Heart of Capitol Hill, Free Parking",22868047,Yosh,Capitol Hill,Broadway,47.62074,-122.31667,Entire home/apt,149,1,46,12/23/2022,0.47,1,42,35,STR-OPLI-22-000752
3308979,Modern City Home-Water/Sunset View+Hot tub+Parking,16708587,Jill,Queen Anne,West Queen Anne,47.63089,-122.36778,Entire home/apt,789,2,84,11/21/2022,0.82,5,251,16,STR-OPLI-19-002872
365550,art loft downtown~ID~Stadiums,1025723,Dirk & Jaq,Downtown,International District,47.60002,-122.32742,Private room,100,3,804,12/15/2022,6.14,2,69,39,STR-OPLI-19-000427
3312406,Seattle Urban-Chic Studio Cottage,16727906,Tory,Other neighborhoods,Fremont,47.66074,-122.35705,Entire home/apt,149,2,315,11/7/2022,3.06,2,189,29,STR-OPLI-19-002982
3379116,An Enchanting Hidden Gem in the Heart of Seattle,14138534,Jill,Cascade,Eastlake,47.64627,-122.32271,Entire home/apt,370,2,213,10/26/2022,2.11,1,222,22,STR-OPLI-19-001515
368403,Large Luxury Lakeside Seattle Home,4186078,Trung,Other neighborhoods,Green Lake,47.68528,-122.33125,Entire home/apt,622,4,44,5/30/2022,0.39,1,321,1,STR-OPLI-19-001130
4432489,Spacious spot in central location,17571737,Cathy Patnoe-Brandt & John,Central Area,Leschi,47.59622,-122.29585,Entire home/apt,100,30,149,9/18/2020,1.53,1,180,0,STR-OPLI-19-002853
4439293,P3 Throwback with Style next to Convention Center,9058822,Andre And Joel,Downtown,First Hill,47.61136,-122.32918,Entire home/apt,119,3,273,10/19/2022,2.75,3,341,14,STR-OPLI-19-001162
4440686,Incredible Waterfront Condo Near Pike Place Market,23049722,Jason & Courtney,Downtown,Pike-Market,47.60947,-122.3447,Entire home/apt,355,3,114,11/20/2022,2.35,1,154,50,STR-OPLI-19-000896
3385421,Triple Venti View & Penthouse Style Lux,16255476,Ken,Downtown,Pike-Market,47.61088,-122.34389,Entire home/apt,510,30,36,8/16/2021,0.35,3,364,0,
3405896,Styled West Seattle Studio Near Nature Trails,10219841,Conni & Stew,Delridge,High Point,47.55138,-122.37518,Entire home/apt,120,30,55,10/1/2022,1.16,1,101,16,STR-OPLI-20-000447
3426639,Capitol Hill Excursion Part four,5112492,Leah,Capitol Hill,Broadway,47.62174,-122.32405,Private room,30,30,127,12/1/2022,1.23,5,104,2,
370361,Private Guest Studio- Phinney Ridge,1865986,Sheldon,Other neighborhoods,Phinney Ridge,47.68271,-122.35768,Private room,77,3,294,11/27/2022,2.25,2,52,42,STR-OPLI-19-001288
4464110,Maple Leaf In-Law Apartment with Backyard and Deck,9033582,Jenn,Northgate,Maple Leaf,47.69951,-122.31256,Entire home/apt,70,30,194,4/1/2020,2.45,1,0,0,STR-OPLI-19-002805
387078,Modern Capitol Hill. LOCATION Great Monthly Rates,1121532,Melissa,Capitol Hill,Broadway,47.62361,-122.32577,Entire home/apt,81,30,183,8/21/2022,1.5,10,339,2,STR-OPLI-19-001903
4521755,Wallingford Terrace Lake and Downtown Skyline View,22840181,Samantha,Other neighborhoods,Wallingford,47.65382,-122.33715,Entire home/apt,107,2,186,11/14/2022,1.99,2,160,38,STR-OPLI-19-002169
4582254,Panoramic Fremont View - Excellent location.,19129709,Jerry,Queen Anne,North Queen Anne,47.64514,-122.35248,Entire home/apt,123,30,0,,,1,365,0,
3441450,Zen Escape - Pike Place Market,16587333,Rob And Jessica,Downtown,Central Business District,47.6076,-122.33938,Entire home/apt,274,6,68,11/11/2022,0.66,2,348,19,STR-OPLI-19-000850
3441487,1 Bedroom Suite near Downtown Seattle & Swedish,17342935,David,Downtown,Yesler Terrace,47.60487,-122.32054,Entire home/apt,250,30,7,11/21/2022,0.08,3,365,1,
3463245,Private Studio Apt in Madrona,7730805,Stephanie,Central Area,Leschi,47.60744,-122.29091,Private room,88,30,53,3/31/2022,0.52,2,298,1,
3505739,Water view! Seattle - Alki Beach View Bungalow,1801138,Shauna,West Seattle,Alki,47.57776,-122.40721,Entire home/apt,182,1,266,11/17/2022,2.59,2,65,2,STR-OPLI-19-003172
3505829,Summer in Seattle - 4-bedroom family home with fre,6668610,Don,Other neighborhoods,Wallingford,47.658749,-122.328133,Entire home/apt,579,4,13,11/26/2022,0.13,2,0,1,STR-OPLI-19-002175
3510818,Charming Pre-War Ballard Cottage,5635244,Shannon,Ballard,Whittier Heights,47.67915,-122.37173,Entire home/apt,160,7,109,9/18/2022,1.07,2,173,10,STR-OPLI-19-001088
4588514,Sweet 1bdr moments from SpaceNeedle,23755821,Patty,Queen Anne,Lower Queen Anne,47.62053,-122.35406,Entire home/apt,125,30,6,3/29/2015,0.06,1,303,0,STR-OPLI-19-123456
392140,Fantastic View-Close to Light Rail-Solar Powered!,3313235,Leslie,Beacon Hill,North Beacon Hill,47.58576,-122.31581,Private room,80,3,318,11/13/2022,2.46,2,362,33,STR-OPLI-19-001128
3535171,"Comfortable, quiet room in Craftsman style house",3152296,Lynda,Other neighborhoods,Greenwood,47.6866,-122.3547,Private room,60,30,202,10/1/2022,1.97,1,89,4,
4608208,A quiet oasis in Seattle,23878721,Sallie,Magnolia,Lawton Park,47.66247,-122.40343,Private room,84,1,364,12/11/2022,3.72,1,85,90,STR-OPLI-19-000664
392779,2/1 Plush Modern Hilltop Retreat,437055,Jyoti And Tushar,Beacon Hill,North Beacon Hill,47.57389,-122.31428,Entire home/apt,130,3,189,11/7/2022,1.47,1,179,34,STR-OPLI-21-000037
4616634,Cozy Private Studio Apartment,23916634,Cyndy,Ballard,Loyal Heights,47.6789,-122.38573,Entire home/apt,90,1,568,9/11/2021,5.9,1,136,0,STR-OPLI-19-001292
4629020,Ravenna View Apartment fresh air,23972943,Joy,Other neighborhoods,Ravenna,47.67353,-122.29294,Entire home/apt,199,5,32,10/29/2022,0.35,3,165,3,STR-OPLI-19-002358
4653552,Greenlake Apt. with Chef's Kitchen,24087447,Lela,Other neighborhoods,Wallingford,47.67169,-122.33479,Entire home/apt,116,3,243,12/12/2022,2.52,1,71,23,STR-OPLI-19-003121
3543247,Spa Retreat with Finnish Sauna and Saltwater Hot Tub.,17834927,Jeffrey,Other neighborhoods,Greenwood,47.69589,-122.35908,Entire home/apt,212,1,671,12/21/2022,6.75,2,301,85,STR-OPLI-19-000037
3594959,Charming 2 Bedroom Home in Fremont,1809801,Becky And Jim,Other neighborhoods,Fremont,47.65762,-122.3561,Entire home/apt,180,30,28,9/3/2022,0.27,1,252,4,
3652078,Seattle Houseboat Stay on the Water,525710,Libby,Queen Anne,North Queen Anne,47.65233,-122.36351,Entire home/apt,80,90,3,9/3/2021,0.04,2,114,0,
3673011,Cozy & Private Room in the Heart of Columbia City,1859394,Andrew,Rainier Valley,Columbia City,47.55822,-122.28444,Private room,69,30,85,8/4/2019,0.83,1,179,0,
4693488,Green Lake/Phinney/Greenwood Nugget,17469341,Chris,Other neighborhoods,Phinney Ridge,47.68283,-122.35291,Entire home/apt,171,5,109,11/28/2022,1.13,1,139,8,STR-OPLI-19-002878
3678718,Odd Lodging in the Heart of Ballard,19207515,Mariya,Ballard,Adams,47.66911,-122.37957,Entire home/apt,75,2,349,11/28/2022,3.43,1,83,31,STR-OPLI-19-002988
3679617,"Center UW, Comfy, Clean &View (204)",3074414,Melissa,University District,University District,47.66314,-122.31304,Entire home/apt,93,30,23,11/3/2019,0.22,119,188,0,
4711069,Craftsman with view of Seattle,10283735,Mayza,Rainier Valley,Rainier Beach,47.50889,-122.2594,Entire home/apt,183,2,195,10/17/2022,2,2,250,28,STR-OPLI-19-002610
421168,Greenwood Studio,2094547,Samantha & Peter,Other neighborhoods,Greenwood,47.70021,-122.35106,Private room,90,2,429,11/23/2022,3.37,1,111,55,STR-OPLI-21-000424
4725935,Capitol Hill Excursion Bed Nook w/Privacy curtain,5112492,Leah,Capitol Hill,Broadway,47.62158,-122.3228,Shared room,25,30,99,8/13/2022,1.01,5,30,2,
3689119,A Garden Guest House,1375021,Charlotte & Larry,Ballard,West Woodland,47.67194,-122.3652,Entire home/apt,85,30,220,3/3/2020,2.16,1,326,0,STR-OPLI-19-001074
3689461,The Port- a peaceful penthouse level pied-à-terre,3837152,Jeannine,Downtown,First Hill,47.61216,-122.32984,Entire home/apt,175,3,16,11/10/2022,0.44,1,172,5,STR-OPLI-19-002497
4738971,Fresh mornings in Fremont,7441000,Carrie,Other neighborhoods,Fremont,47.65655,-122.35726,Entire home/apt,70,30,112,2/3/2022,1.15,1,0,1,STR-OPLI-19-001676
430610,❤️󱀁 modern ✔roof deck ✔garage✔90Walkscore [Rare],165390,SeattleStays - Seth Gordon,Other neighborhoods,Wallingford,47.65356,-122.33952,Entire home/apt,345,5,130,12/17/2022,1.03,5,266,17,STR-OPLI-19-001606
4752817,Walk to Pike Market from a Penthouse w/ City Views,24526173,Connie,Downtown,First Hill,47.61318,-122.32859,Entire home/apt,151,3,353,10/23/2022,3.63,2,92,33,STR-OPLI-19-002391
4760472,"1BD Apt near Downtown, UW, Cap Hill",6047879,Elizabeth,Central Area,Mann,47.60882,-122.30203,Entire home/apt,81,2,277,11/27/2022,2.93,1,224,43,STR-OPLI-21-000314
4871348,Private Entrance Bed & Bath - Fremont/Wallingford,23468824,Dominick,Other neighborhoods,Fremont,47.65904,-122.34645,Entire home/apt,97,14,398,11/22/2022,4.1,1,166,13,STR-OPLI-19-001431
3706719,Center UW Comfy  Clean Quiet Remodeled Kitchen 306,3074414,Melissa,University District,University District,47.66157,-122.31288,Entire home/apt,105,4,29,12/8/2022,0.28,119,281,9,STR-OPLI-19-002641
461234,Browns House Guest Apt. in Ballard,1870781,Diana,Ballard,Whittier Heights,47.68444,-122.37338,Entire home/apt,99,4,348,11/16/2022,2.71,1,359,21,STR-OPLI-19-003175
3739681,Spacious 2 brd close to everything,832888,Matt And Jess,Other neighborhoods,Wallingford,47.66159,-122.33325,Entire home/apt,135,30,79,11/30/2022,0.77,1,134,7,str-opli-19-003512
3766055,Beautiful Ravenna Hardwoods UW,19292422,Claire,Other neighborhoods,Ravenna,47.68106,-122.31064,Private room,52,30,86,8/20/2022,0.84,1,125,4,STR-OPLI-19-001254
3770248,"Center UW, 98 Walk Score Convenient Comfy  (212)",3074414,Melissa,University District,University District,47.66131,-122.31499,Entire home/apt,122,2,25,10/15/2022,0.25,119,275,3,STR-OPLI-19-002641
4879013,"Modern 2 bd apt, great neighborhood",6120181,Suzanne And Craig,Other neighborhoods,Wallingford,47.66937,-122.32607,Entire home/apt,154,4,189,8/28/2022,1.94,1,87,9,STR-OPLI-20-000631
4881141,CHILL NEAR THE BEACH,20521336,Dave,West Seattle,Seaview,47.55978,-122.40234,Entire home/apt,160,30,79,6/18/2022,1.11,2,178,1,
